"artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isGameChanger","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","number","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","setCode","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark"
"Xavier Ribeiro","e17c2662-0491-47b2-bf1d-8c111a8ad3f8","","","arena, mtgo, paper","default","black","","R, U, W","","R",NA,"",28234,NA,NA,"",NA,"","nonfoil, foil","","A master of the Whirling Blade technique, he did not hesitate to leap to the monastery's defense.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{R}",2,"Jeskai Devotee","110","","","","","","2","TDM","","common","","","","TDM","","","","","Orc, Monk","","Flurry — Whenever you cast your second spell each turn, this creature gets +1/+1 until end of turn.\n{1}: Add {U}, {R}, or {W}. Activate only once each turn.","2","Creature — Orc Monk","Creature","4db22f04-9204-590f-9f1e-6702f01ef8f1","","jeskai"
"Tyler Walpole","70c4c8c7-61a8-44e7-8fb1-161b7f943e7e","","","arena, mtgo, paper","default","black","","R","","R",NA,"",22186,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying","English","normal","",NA,"","{2}{R}{R}",4,"Magmatic Hellkite","111","","","","","","4","TDM","","rare","","","oval","TDM","","","","","Dragon","","Flying\nWhen this creature enters, destroy target nonbasic land an opponent controls. Its controller searches their library for a basic land card, puts it onto the battlefield tapped with a stun counter on it, then shuffles. (If a permanent with a stun counter would become untapped, remove one from it instead.)","5","Creature — Dragon","Creature","f7d05183-821d-57ff-ac3d-210dee74c890","f6150b8e-04be-5146-a89d-0bd2cce459db",""
"Anna Pavleeva","32223955-c0eb-49b2-a323-4eec2e067acf","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28829,NA,NA,"",NA,"","nonfoil, foil","","""It isn't about expression or results. Doing the thing is itself the point.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Prowess, Treasure","English","normal","",NA,"","{3}{R}",4,"Meticulous Artisan","112","","","","","","3","TDM","","common","","","","TDM","","","","","Djinn, Artificer","","Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)\nWhen this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")","3","Creature — Djinn Artificer","Creature","ff94af76-5353-599a-9a44-886a205cec62","",""
"Nathaniel Himawan","ae1e4729-d4ec-4d0f-8c71-883fc7358005","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28010,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{R}",2,"Molten Exhale","113","","","","","","","TDM","","common","","","","TDM","","","","","","","You may cast this spell as though it had flash if you behold a Dragon as an additional cost to cast it. (To behold a Dragon, choose a Dragon you control or reveal a Dragon card from your hand.)\nMolten Exhale deals 4 damage to target creature or planeswalker.","","Sorcery","Sorcery","df6caa4f-d16e-5115-9ea5-11962a8b64cd","",""
"Diego Gisbert","3f4e975d-092c-40e4-b850-2d582bf4b5cb","","","arena, mtgo, paper","default","black","","R, U, W","","R",NA,"",28529,NA,NA,"",NA,"","nonfoil, foil","","With a swift motion Narset struck Sarkhan down. She would not let his fevered dreams of draconic dominance come to fruition. Not after all she had done to free Tarkir.","","2015",NA,"","","True","True","","","","","","","","","","","","True","","","","English","normal","",NA,"","{4}{R}",5,"Narset's Rebuke","114","","","","","","","TDM","","common","","","","TDM","","","","","","","Narset's Rebuke deals 5 damage to target creature. Add {U}{R}{W}. If that creature would die this turn, exile it instead.","","Instant","Instant","694dd7d6-68c3-5ff4-a95b-daf91496a2fd","","jeskai"
"Gaboleps","0c37cdfe-5651-4ae6-a3c8-e7153509f970","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28401,NA,NA,"",NA,"","nonfoil, foil","","Mardu lightning rods disperse the energy of dragonstorms—or whatever happens to be touching the rods.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{R}",3,"Overwhelming Surge","115","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","Choose one or both —\n• Overwhelming Surge deals 3 damage to target creature.\n• Destroy target noncreature artifact.","","Instant","Instant","3377808a-5028-5425-a1b5-f21bebf92a24","",""
"Hector Ortiz","b12df60b-57df-47d9-8f3e-cfc5fa3b8519","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28788,NA,NA,"",NA,"","nonfoil, foil","","""The scouts should have been back hours ago. They might be in trouble. I'm sending Kyra.""\n—Eshki Dragonclaw","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{R}",3,"Rescue Leopard","116","","","","","","4","TDM","","common","","","","TDM","","","","","Cat","","Whenever this creature becomes tapped, you may discard a card. If you do, draw a card.","2","Creature — Cat","Creature","44cb3635-ead0-555b-92a7-8aa58ea84507","",""
"Marco Gorlei","b6476cc7-1576-47e8-9f6a-68d05b45cf62","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28735,NA,NA,"",NA,"","nonfoil, foil","","","enchantment","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{R}",2,"Reverberating Summons","117","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","At the beginning of each combat, if you've cast two or more spells this turn, this enchantment becomes a 3/3 Monk creature with haste in addition to its other types until end of turn.\n{1}{R}, Discard your hand, Sacrifice this enchantment: Draw two cards.","","Enchantment","Enchantment","42fe6060-40d9-5ba9-9d2f-1881805ce2d9","",""
"Billy Christian","10f26f94-64fc-4174-856e-701bea4f1521","","","arena, mtgo, paper","default","black","","R","","R",NA,"",19792,NA,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","","Treasure","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{1}{R}",2,"Sarkhan, Dragon Ascendant","118","","","","","","2","TDM","","rare","","","oval","TDM","","","","","Human, Druid","Legendary","When Sarkhan enters, you may behold a Dragon. If you do, create a Treasure token. (To behold a Dragon, choose a Dragon you control or reveal a Dragon card from your hand.)\nWhenever a Dragon you control enters, put a +1/+1 counter on Sarkhan. Until end of turn, Sarkhan becomes a Dragon in addition to its other types and gains flying.","2","Legendary Creature — Human Druid","Creature","a496e8ba-a448-58c1-9332-973fd04d7027","18d9cd0c-3903-528b-99ad-ebf4fecda30a, 7b0d3123-e1b3-5278-ae77-29bf44bb74d2, afe8f05c-11ed-5b2a-9157-4270d3f6eae5",""
"Josiah ""Jo"" Cameron","2a8b4b91-ddff-4477-ba10-b92bc04a4358","","","arena, mtgo, paper","default","black","","R","","R",NA,"",27885,NA,NA,"",NA,"","nonfoil, foil","","In this year's Lightning Proving, Paala reclaimed her confidence and her place in the Mardu.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{R}",3,"Seize Opportunity","119","","","","","","","TDM","","common","","","","TDM","","","","","","","Choose one —\n• Exile the top two cards of your library. Until the end of your next turn, you may play those cards.\n• Up to two target creatures each get +2/+1 until end of turn.","","Instant","Instant","ad93fbdf-f66b-5566-9d1b-172a091b876d","",""
"Fajareka Setiawan","0cc534e0-be18-4cb1-8521-50fabd0dac6f","","","arena, mtgo, paper","default","black","","R","","R",NA,"",23324,NA,NA,"",NA,"","nonfoil, foil","","""From Alesha to Zurgo, all Mardu khans started right here. At the front lines.""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Menace","English","normal","",NA,"","{1}{R}",2,"Shock Brigade","120","","","","","","1","TDM","","common","","","","TDM","","","","","Goblin, Soldier","","Menace (This creature can't be blocked except by two or more creatures.)\nMobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)","3","Creature — Goblin Soldier","Creature","58083b32-90ea-5c18-b8f7-6f22308f578a","","mardu"
"Warren Mahy","002c739e-aa1f-4c1d-921b-37cb2d1b1c5b","","","arena, mtgo, paper","default","black","","R","","R",NA,"",26252,NA,NA,"",NA,"","nonfoil, foil","","""An arrow alone can't fell a dragon, but an added bolt of lightning brings it tumbling to the ground.""\n—Balur, Mardu warrior","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Reach","English","normal","",NA,"","{1}{R}",2,"Shocking Sharpshooter","121","","","","","","1","TDM","","uncommon","","","","TDM","","","","","Human, Archer","","Reach\nWhenever another creature you control enters, this creature deals 1 damage to target opponent.","3","Creature — Human Archer","Creature","d859d0c0-142c-5f69-a3dd-9b1995fb2f4e","",""
"Ralph Horsley","a51444a8-eb4b-4615-a663-d1d418591ccb","","","arena, mtgo, paper","default","black","","R","","R",NA,"",24787,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{R}",1,"Stadium Headliner","122","","","","","","1","TDM","","rare","","","oval","TDM","","","","","Goblin, Warrior","","Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)\n{1}{R}, Sacrifice this creature: It deals damage equal to the number of creatures you control to target creature.","1","Creature — Goblin Warrior","Creature","8093c4a6-1844-5d2b-9a98-b0e0884701bb","0f4e43d1-0bce-56e8-8cec-4899028d5fe3","mardu"
"Andrew Mar","adad79bf-cd52-456a-b170-740ed8bff0fc","","","arena, mtgo, paper","default","black","","R","","R",NA,"",16308,NA,NA,"",NA,"","nonfoil, foil","","Dragons of Tarkir are born fully formed, roars blending with the storms as a single, inseparable voice.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying, Storm","English","normal","",NA,"","{4}{R}{R}",6,"Stormscale Scion","123","","","","","","4","TDM","","mythic","","","oval","TDM","","","","","Dragon","","Flying\nOther Dragons you control get +1/+1.\nStorm (When you cast this spell, copy it for each spell cast before it this turn. Copies become tokens.)","4","Creature — Dragon","Creature","9709ca48-4092-5e8b-8e3e-c663bccec9af","4c762144-26fc-526f-8681-9ead4a95c12c",""
"Joshua Raphael","553b2a73-780f-414b-b2d7-3b7888821082","","","arena, mtgo, paper","default","black","","R","","R",NA,"",19851,NA,5,"",5,"Stormshriek Feral","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Flying, Haste","English","adventure","",NA,"","{4}{R}",5,"Stormshriek Feral // Flush Out","124","","","","","1205d7f8-2685-55b5-a2b4-099ffa187b46","3","TDM","","common","","","","TDM","a","","","","Dragon","","Flying, haste\n{1}{R}: This creature gets +1/+0 until end of turn.","3","Creature — Dragon","Creature","62d2d50b-77ba-5cca-9558-5c5ec1c9e3d4","d4a127de-95ad-5674-9c78-02e74bce22cb",""
"Diego Gisbert","3f4e975d-092c-40e4-b850-2d582bf4b5cb","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28827,NA,NA,"",NA,"","nonfoil, foil","","""If you see a yeti of Qadat, then it has surely already seen you. And if you are within sight, you are within range.""\n—Nitula, Temur hunter","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Reach","English","normal","",NA,"","{3}{R}",4,"Summit Intimidator","125","","","","","","4","TDM","","common","","","","TDM","","","","","Yeti","","Reach\nWhen this creature enters, target creature can't block this turn.","3","Creature — Yeti","Creature","9e49031e-4985-5494-abb4-e322feec7c73","",""
"Zara Alfonso","329a7971-c37e-47f7-9143-58dc929420a7","","","arena, mtgo, paper","default","black","","R","","R",NA,"",23193,NA,NA,"",NA,"","nonfoil, foil","","""Help the villagers to safety! I will hold the gate!""","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{1}{R}",2,"Sunset Strikemaster","126","","","","","","3","TDM","","uncommon","","","","TDM","","","","","Human, Monk","","{T}: Add {R}.\n{2}{R}, {T}, Sacrifice this creature: It deals 6 damage to target creature with flying.","1","Creature — Human Monk","Creature","3c9634a4-1105-5360-b8cc-2499fd66b3d2","",""
"Olivier Bernard","11c6f325-68c2-4f2a-972d-98d2ffe6c224","","","arena, mtgo, paper","default","black","","R","","R",NA,"",24782,NA,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,"","","True","True","","","","","","","","","","","","","","","Haste","English","normal","{""brawl"": false, ""commander"": true, ""oathbreaker"": false}",NA,"","{2}{R}",3,"Tersa Lightshatter","127","","","","","","3","TDM","","rare","","","oval","TDM","","","","","Orc, Wizard","Legendary","Haste\nWhen Tersa Lightshatter enters, discard up to two cards, then draw that many cards.\nWhenever Tersa Lightshatter attacks, if there are seven or more cards in your graveyard, exile a card at random from your graveyard. You may play that card this turn.","3","Legendary Creature — Orc Wizard","Creature","35630003-15d5-5c62-8936-13dbd9f1aede","3eebfc13-e1d4-5f4c-83f2-4a7568b964c7","mardu"
"Craig J Spearing","b0f15e74-0dd6-4156-959e-c5e30c5cdc52","","","arena, mtgo, paper","default","black","","R","","R",NA,"",14905,NA,NA,"",NA,"","nonfoil, foil","","""Fire is only as precise as your control over it.""\n—Danfeng, Jeskai mage","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","{1}{R}",2,"Twin Bolt","128","","","","","","","CN2, DTK, TDM","","common","","","","TDM","","","","","","","Twin Bolt deals 2 damage divided as you choose among one or two targets.","","Instant","Instant","9265667c-9d77-5f33-a70f-a070db00a117","",""
"Brent Hollowell","19d4900c-f5a1-4c08-b5e0-b8d7ba733ec2","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28402,NA,NA,"",NA,"","nonfoil, foil","","They're just as renowned for their banter as they are for their tactical teamwork.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{R}",3,"Underfoot Underdogs","129","","","","","","1","TDM","","common","","","","TDM","","","","","Goblin, Warrior","","When this creature enters, create a 1/1 red Goblin creature token.\n{1}, {T}: Target creature you control with power 2 or less can't be blocked this turn.","2","Creature — Goblin Warrior","Creature","cf7aa213-1bcd-592d-8207-eb55fb8ee3af","",""
"Gaboleps","0c37cdfe-5651-4ae6-a3c8-e7153509f970","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28834,NA,NA,"",NA,"","nonfoil, foil","","Zurgo valued those who took initiative.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{2}{R}",3,"Unsparing Boltcaster","130","","","","","","3","TDM","","uncommon","","","","TDM","","","","","Ogre, Wizard","","When this creature enters, it deals 5 damage to target creature an opponent controls that was dealt damage this turn.","3","Creature — Ogre Wizard","Creature","2af0e309-78f9-563b-9f11-234f5eee67a5","",""
"Ioannis Fiore","0af22200-d1b0-41dc-bb3f-386e661c3ad5","","","arena, mtgo, paper","default","black","","R","","R",NA,"",23964,NA,NA,"",NA,"","nonfoil, foil","","Community is strength.\n—Tenet of the Decree of Thunder","enchantment","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{3}{R}",4,"War Effort","131","","","","","","","TDM","","uncommon","","","","TDM","","","","","","","Creatures you control get +1/+0.\nWhenever you attack, create a 1/1 red Warrior creature token that's tapped and attacking. Sacrifice it at the beginning of the next end step.","","Enchantment","Enchantment","0fbc403f-68e0-5e40-8263-6a7cdb8aaac1","",""
"Filipe Pagliuso","64c537b4-a864-4051-9a24-fbdd22cb40b4","","","arena, mtgo, paper","default","black","","R","","R",NA,"",28564,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","{R}",1,"Wild Ride","132","","","","","","","TDM","","common","","","","TDM","","","","","","","Target creature gets +3/+0 and gains haste until end of turn.\nHarmonize {4}{R} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile this spell.)","","Sorcery","Sorcery","5e66aa98-36e0-5c51-b5f6-1ae98b07a30e","","temur"
