"","cardNumber","setCode","commander","foil","commander_deck","artist","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep"
"78",236,"DMU","","","Magda, Brazen Outlaw","Titus Lunter","","","arena, mtgo, paper","default","black","","","","",NA,"",1180,0.19,NA,"",NA,"","nonfoil, foil","","""If the worst parts of history can repeat themselves, it stands to reason that the best parts can as well.""\n—Teferi","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{3}",3,"Relic of Legends","","","{T}: Add one mana of any color.\nTap an untapped legendary creature you control: Add one mana of any color.","Artifact","","","DMU","","uncommon","","","","","","","","","{T}: Add one mana of any color.\nTap an untapped legendary creature you control: Add one mana of any color.","","Artifact","Artifact","055a1144-d6c0-5ad6-9b32-f08e59a5919e","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"79",237,"CLB","","","Lathril, Blade of the Elves","Mila Pesic","","","mtgo, paper","default","black","","G","","G",NA,"",1112,0.23,NA,"",NA,"","nonfoil, foil","","""The Harpers' movement grows, but it needs sunlight to blossom. We can be that light.""","legendary","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","{'brawl': False, 'commander': True, 'oathbreaker': False}",NA,"","{2}{G}",3,"Jaheira, Friend of the Forest","","","Tokens you control have ""{T}: Add {G}.""\nChoose a Background (You can have a Background as a second commander.)","Legendary Creature — Human Elf Druid","","2","CLB, PCLB","","rare","","","oval","","","","Human, Elf, Druid","Legendary","Tokens you control have ""{T}: Add {G}.""\nChoose a Background (You can have a Background as a second commander.)","3","Legendary Creature — Human Elf Druid","Creature","3a780e9f-15db-5a8f-88ea-bbeba2b38ee8","4fcd0460-82c3-516c-adfd-1b9b897f9340, fbf1db14-47b1-51ba-814b-bf10bf95f8cc","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"80",239,"DMR","","","Lathril, Blade of the Elves","Grzegorz Rutkowski","","","mtgo, paper","default","black","","","","",NA,"",668,0.49,NA,"",NA,"","nonfoil, foil","","""Our recruitment drives are bringing in fewer fresh troops every day. We need a new strategy.""\n—Urza, to Tawnos","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{3}",3,"Urza's Incubator","","","As Urza's Incubator enters the battlefield, choose a creature type.\nCreature spells of the chosen type cost {2} less to cast.","Artifact","","","C15, CM2, DMR, UDS","","mythic","","","oval","","","","","","As Urza's Incubator enters the battlefield, choose a creature type.\nCreature spells of the chosen type cost {2} less to cast.","","Artifact","Artifact","60e0cffb-231d-5b19-9b70-3faa7b757b43","97233505-7197-52a5-90e5-d4df9215a9bd, 79196b53-0f9f-516b-856c-b8f25d34f724","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"81",239,"SNC","","","Magda, Brazen Outlaw","Khurrum","","","arena, mtgo, paper","default","black","","","","",NA,"",11973,0.01,NA,"",NA,"","nonfoil, foil","","It pulses with the colors that best complement the wearer's outfit.","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treasure","English","normal","",NA,"","{2}",2,"Halo Scarab","","","{2}, Exile Halo Scarab from your graveyard: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","Artifact Creature — Insect","","2","SNC","","common","","","","","","","Insect","","{2}, Exile Halo Scarab from your graveyard: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","1","Artifact Creature — Insect","Artifact, Creature","ff39b047-eea7-5666-b122-7bf3faa1a377","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"82",240,"BRO","","","Magda, Brazen Outlaw","Svetlin Velinov","","","arena, mtgo, paper","default","black","","","","",NA,"",1986,NA,NA,"",NA,"","nonfoil, foil","","After five thousand years, the nightmare returned.","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"","English","normal","",NA,"","{9}",9,"Portal to Phyrexia","","","When Portal to Phyrexia enters the battlefield, each opponent sacrifices three creatures.\nAt the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types.","Artifact","","","BRO, PBRO, PRM","","mythic","","","oval","","","","","","When Portal to Phyrexia enters the battlefield, each opponent sacrifices three creatures.\nAt the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types.","","Artifact","Artifact","a275f01f-6b25-5ce6-bd51-9153b1c7f94f","22b9ee49-fd8b-5953-89c4-1054e70c3fa4","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,NA
"83",242,"DMU","","","Magda, Brazen Outlaw","Adam Paquette","","","arena, mtgo, paper","default","black","","","","",NA,"",5090,0.08,NA,"",NA,"","nonfoil, foil","","","legendary","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flying, Scry","English","normal","",NA,"","{2}",2,"Weatherlight Compleated","","","Flying\nAs long as Weatherlight Compleated has four or more phyresis counters on it, it's a Phyrexian creature in addition to its other types.\nWhenever a creature you control dies, put a phyresis counter on Weatherlight Compleated. Then draw a card if it has seven or more phyresis counters on it. If it doesn't, scry 1.","Legendary Artifact — Vehicle","","5","DMU, PDMU","","mythic","","","oval","","","","Vehicle","Legendary","Flying\nAs long as Weatherlight Compleated has four or more phyresis counters on it, it's a Phyrexian creature in addition to its other types.\nWhenever a creature you control dies, put a phyresis counter on Weatherlight Compleated. Then draw a card if it has seven or more phyresis counters on it. If it doesn't, scry 1.","5","Legendary Artifact — Vehicle","Artifact","00605bc0-86d5-58bb-8007-1ef050832405","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"84",243,"ELD","","","Magda, Brazen Outlaw","Alexander Forssberg","","","arena, mtgo, paper","default","black","","R","","",NA,"",2020,0.05,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Dwarven Mine","","","({T}: Add {R}.)\nDwarven Mine enters the battlefield tapped unless you control three or more other Mountains.\nWhen Dwarven Mine enters the battlefield untapped, create a 1/1 red Dwarf creature token.","Land — Mountain","","","ELD","","common","","","","","","","Mountain","","({T}: Add {R}.)\nDwarven Mine enters the battlefield tapped unless you control three or more other Mountains.\nWhen Dwarven Mine enters the battlefield untapped, create a 1/1 red Dwarf creature token.","","Land — Mountain","Land","bd47e60c-8798-504d-8dc1-cea50931cec8","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"85",244,"XLN","","","Magda, Brazen Outlaw","Aaron Miller","","","arena, mtgo, paper","default","black","","","","",NA,"",3396,0.09,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equip, Treasure","English","normal","",NA,"","{1}",1,"Prying Blade","","","Equipped creature gets +1/+0.\nWhenever equipped creature deals combat damage to a player, create a colorless Treasure artifact token with ""{T}, Sacrifice this artifact: Add one mana of any color to your mana pool.""\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)","Artifact — Equipment","","","XLN","","common","","","","","","","Equipment","","Equipped creature gets +1/+0.\nWhenever equipped creature deals combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)","","Artifact — Equipment","Artifact","f89d8a19-1028-504a-bc94-4ea487b8ca14","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"86",258,"XLN","","","Lathril, Blade of the Elves","Dimitar Marinski","","","arena, mtgo, paper","default","black","","","","",NA,"",238,0.04,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Unclaimed Territory","","","As Unclaimed Territory enters the battlefield, choose a creature type.\n{T}: Add {C} to your mana pool.\n{T}: Add one mana of any color to your mana pool. Spend this mana only to cast a creature spell of the chosen type.","Land","","","40K, C20, MB1, MIC, PXLN, VOC, XLN","","uncommon","","","","","","","","","As Unclaimed Territory enters the battlefield, choose a creature type.\n{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type.","","Land","Land","ec6ee728-9eb9-5bab-a0be-869e83620e63","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"87",259,"C20","","","Lathril, Blade of the Elves","Howard Lyon","","","mtgo, paper","","black","","B","","",NA,"",27,0.46,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Bojuka Bog","","","Bojuka Bog enters the battlefield tapped.\nWhen Bojuka Bog enters the battlefield, exile all cards from target player's graveyard.\n{T}: Add {B}.","Land","","","AFC, BRC, C13, C14, C17, C18, C19, C20, C21, CLB, CMA, CMD, DMC, HA2, LTC, MB1, MIC, MOC, ONC, PLIST, PZ1, TSR, WWK","","common","","","","","","","","","Bojuka Bog enters the battlefield tapped.\nWhen Bojuka Bog enters the battlefield, exile target player's graveyard.\n{T}: Add {B}.","","Land","Land","c67d7ad8-cd13-52d4-b2d6-ca67c0339f35","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"88",261,"MH2","","","Lathril, Blade of the Elves","Sarah Finnigan","","","mtgo, paper","default","black","","","","",NA,"",82,0.26,NA,"",NA,"","nonfoil, foil","","""Multani's heart is a seed, and all of Yavimaya is its flower. There is as much life here as in the rest of Dominaria together.""\n—Karn","legendary","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Yavimaya, Cradle of Growth","","","Each land is a Forest in addition to its other land types.","Legendary Land","","","LTC, MH2, PMH2, PRM","","rare","","","oval","","","","","Legendary","Each land is a Forest in addition to its other land types.","","Legendary Land","Land","32910797-1a99-58eb-b6a8-f02792fe8d5b","bb2e12ac-0186-51d0-964f-227243dacd90, 904bb8b4-f746-5f1f-8c18-082fc3d6f59f","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"89",262,"ELD","","","Magda, Brazen Outlaw","Filip Burburan","","","arena, mtgo, paper","default","black","","R","","",NA,"",NA,0.32,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Mountain","","","R","Basic Land — Mountain","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ARN, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CM2, CMA, CMD, CMR, CST, DD1, DD2, DDE, DDG, DDH, DDI, DDJ, DDK, DDL, DDN, DDP, DDS, DDT, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, JVC, KHM, KLD, KLR, KTK, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MID, MIR, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, P02, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PCTB, PD2, PELP, PF19, PF20, PGPX, PGRU, PHED, PLIST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PTC, PTK, PZ2, RAV, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC97, WC98, WC99, WHO, XANA, XLN, ZEN, ZNR","","common","","","","","","","Mountain","Basic","({T}: Add {R}.)","","Basic Land — Mountain","Land","7cedd093-cbd9-5134-aa20-46bfd6de9712","43a2492e-2400-51e6-9e14-5cb96d95dc8f, 24f2c0d9-c443-5c5d-bbf6-860730e849fb, ba38264f-25ac-5370-ade8-b60d08684c44","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"90",263,"AFC","","","Magda, Brazen Outlaw","Steve Prescott","","","paper","","black","","R","","",NA,"",609,0.06,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Hideaway","English","normal","",NA,"","",0,"Spinerock Knoll","","","Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)\n{T}: Add {R}.\n{R}, {T}: You may play the exiled card without paying its mana cost if an opponent was dealt 7 or more damage this turn.","Land","","","AFC, C15, C16, C20, CLB, LRW, NCC, PHED, SLD","","rare","","","oval","","","","","","Hideaway 4 (When this land enters the battlefield, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.)\nSpinerock Knoll enters the battlefield tapped.\n{T}: Add {R}.\n{R}, {T}: You may play the exiled card without paying its mana cost if an opponent was dealt 7 or more damage this turn.","","Land","Land","56f252a0-2f57-502a-b81f-7b43be338ed5","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"91",268,"KHM","","","Lathril, Blade of the Elves","Johannes Voss","","","arena, mtgo, paper","default","black","","B, G","","",NA,"",4362,0.05,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Skemfar Elderhall","","","Skemfar Elderhall enters the battlefield tapped.\n{T}: Add {G}.\n{2}{B}{B}{G}, {T}, Sacrifice Skemfar Elderhall: Up to one target creature you don't control gets -2/-2 until end of turn. Create two 1/1 green Elf Warrior creature tokens. Activate this ability only any time you could cast a sorcery.","Land","","","KHM","","uncommon","9db8841f-6850-5f1f-8128-3ff431b3668f","","","","","","","","Skemfar Elderhall enters the battlefield tapped.\n{T}: Add {G}.\n{2}{B}{B}{G}, {T}, Sacrifice Skemfar Elderhall: Up to one target creature you don't control gets -2/-2 until end of turn. Create two 1/1 green Elf Warrior creature tokens. Activate only as a sorcery.","","Land","Land","92f2748b-86d9-5e5f-9817-30b26d851deb","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"92",268,"SNC","","","Magda, Brazen Outlaw","Christian Dimitrov","","","arena, mtgo, paper","default","black","","R","","",NA,"",NA,0.32,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Mountain","","","","Basic Land — Mountain","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ARN, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CM2, CMA, CMD, CMR, CST, DD1, DD2, DDE, DDG, DDH, DDI, DDJ, DDK, DDL, DDN, DDP, DDS, DDT, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, JVC, KHM, KLD, KLR, KTK, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MID, MIR, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, P02, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PCTB, PD2, PELP, PF19, PF20, PGPX, PGRU, PHED, PLIST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PTC, PTK, PZ2, RAV, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC97, WC98, WC99, WHO, XANA, XLN, ZEN, ZNR","","common","","","","","","","Mountain","Basic","({T}: Add {R}.)","","Basic Land — Mountain","Land","d6597d84-7cfa-55ab-83cf-5b60138132b3","432b0a1c-dceb-5a9c-ae8b-6e4a1ae9155d, 34160ea7-88c7-5374-8533-6090560496fb, 65fe61dc-09b9-5a36-88cd-17585de8df52","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"93",268,"SNC","","","Magda, Brazen Outlaw","Christian Dimitrov","","","arena, mtgo, paper","default","black","","R","","",NA,"",NA,0.32,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Mountain","","","","Basic Land — Mountain","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ARN, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CM2, CMA, CMD, CMR, CST, DD1, DD2, DDE, DDG, DDH, DDI, DDJ, DDK, DDL, DDN, DDP, DDS, DDT, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, JVC, KHM, KLD, KLR, KTK, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MID, MIR, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, P02, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PCTB, PD2, PELP, PF19, PF20, PGPX, PGRU, PHED, PLIST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PTC, PTK, PZ2, RAV, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC97, WC98, WC99, WHO, XANA, XLN, ZEN, ZNR","","common","","","","","","","Mountain","Basic","({T}: Add {R}.)","","Basic Land — Mountain","Land","d6597d84-7cfa-55ab-83cf-5b60138132b3","432b0a1c-dceb-5a9c-ae8b-6e4a1ae9155d, 34160ea7-88c7-5374-8533-6090560496fb, 65fe61dc-09b9-5a36-88cd-17585de8df52","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"94",274,"MID","","","Magda, Brazen Outlaw","Daria Khlebnikova","","","arena, mtgo, paper","default","black","","R","","",NA,"",NA,0.32,NA,"",NA,"","nonfoil, foil","","","fullart, inverted","2015",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","English","normal","",NA,"","",0,"Mountain","","","","Basic Land — Mountain","","","10E, 2ED, 2XM, 30A, 3ED, 40K, 4BB, 4ED, 5ED, 6ED, 7ED, 8ED, 9ED, AFR, AKH, AKR, ALA, ANA, ANB, ARC, ARN, ATH, AVR, BBD, BFZ, BRB, BRC, BRO, BTD, C13, C14, C15, C16, C17, C18, C19, CED, CEI, CHK, CLB, CM2, CMA, CMD, CMR, CST, DD1, DD2, DDE, DDG, DDH, DDI, DDJ, DDK, DDL, DDN, DDP, DDS, DDT, DDU, DKM, DMR, DMU, DOM, DPA, DTK, E01, ELD, EVG, FBB, FRF, G17, GK1, GK2, GN2, GN3, GNT, GRN, GS1, H09, HBG, HOP, HOU, ICE, IKO, INV, ISD, ITP, J14, J22, JMP, JVC, KHM, KLD, KLR, KTK, LEA, LEB, LRW, LTR, M10, M11, M12, M13, M14, M15, M19, M20, M21, MBS, ME1, ME3, MH2, MID, MIR, MMQ, MOM, MRD, NEO, NPH, ODY, OLEP, ONE, ONS, ORI, P02, PAL00, PAL01, PAL03, PAL04, PAL05, PAL06, PAL99, PALP, PANA, PARL, PC2, PCA, PCTB, PD2, PELP, PF19, PF20, PGPX, PGRU, PHED, PLIST, PMPS, PMPS06, PMPS07, PMPS08, PMPS09, PMPS10, PMPS11, POR, PPP1, PRM, PRW2, PRWK, PS11, PSAL, PSS2, PSS3, PTC, PTK, PZ2, RAV, RIX, RNA, ROE, RQS, RTR, S99, SCD, SHM, SIR, SLD, SNC, SOI, SOM, STX, SUM, TD0, THB, THS, TMP, TPR, TSP, UGL, UND, UNF, UNH, USG, UST, VOW, WAR, WC00, WC01, WC02, WC03, WC97, WC98, WC99, WHO, XANA, XLN, ZEN, ZNR","","common","","","","","","","Mountain","Basic","({T}: Add {R}.)","","Basic Land — Mountain","Land","44970d1e-88c1-565c-bf1b-abc6af8b365e","a0639963-8ec4-5013-9d71-5b8cd0b89675, 46e0c17f-101f-56c4-a8aa-55dfb95d84cd","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
